Trail,Time,N,dx,beta_0,beta_V,beta_K,beta_D,beta_Y,g,V,Ground State,Init State,E0,Ei,Ef,Evolver,Cooling Effect,Physical Time,Wall Time
0,2019/11/15 08:34:13,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.393823863,IVP,Partially Cooled,2.895157895,5.593544722
0,2019/11/15 08:34:19,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.361984953,IVP,Partially Cooled,3.158263158,6.171648741
0,2019/11/15 08:34:25,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.329260053,IVP,Partially Cooled,3.421368421,6.359140396
0,2019/11/15 08:34:32,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.304256738,IVP,Partially Cooled,3.684473684,6.546633959
0,2019/11/15 08:34:39,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.284932768,IVP,Partially Cooled,3.947578947,6.952870369
0,2019/11/15 08:34:47,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.268240378,IVP,Partially Cooled,4.210684211,7.79659009
0,2019/11/15 08:34:55,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.253138461,IVP,Partially Cooled,4.473789474,8.046579599
0,2019/11/15 08:35:05,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.239398811,IVP,Partially Cooled,4.736894737,9.931280613
0,2019/11/15 08:35:13,128,0.2,1,100,50,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.226857806,IVP,Partially Cooled,5,8.128588676
0,2019/11/15 08:35:13,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83845942,IVP,Failed,0.001,0.265615702
0,2019/11/15 08:35:15,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.670166805,IVP,Partially Cooled,0.264105263,1.078085423
0,2019/11/15 08:35:16,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.975909578,IVP,Partially Cooled,0.527210526,1.468696833
0,2019/11/15 08:35:18,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.635028856,IVP,Partially Cooled,0.790315789,1.844801188
0,2019/11/15 08:35:20,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.264319132,IVP,Partially Cooled,1.053421053,2.234291077
0,2019/11/15 08:35:23,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.431121062,IVP,Partially Cooled,1.316526316,2.562406063
0,2019/11/15 08:35:26,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.129355621,IVP,Cooled,1.579631579,2.95301342
0,2019/11/15 08:35:30,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.109411906,IVP,Cooled,1.842736842,3.593617439
0,2019/11/15 08:35:34,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.100899794,IVP,Cooled,2.105842105,3.937355995
0,2019/11/15 08:35:38,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.09808463,IVP,Cooled,2.368947368,4.29671979
0,2019/11/15 08:35:43,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.096576133,IVP,Cooled,2.632052632,4.633257151
0,2019/11/15 08:35:48,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.095403469,IVP,Cooled,2.895157895,4.921694756
0,2019/11/15 08:35:53,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.095090795,IVP,Cooled,3.158263158,5.2113204
0,2019/11/15 08:35:59,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.094672476,IVP,Cooled,3.421368421,5.484173298
0,2019/11/15 08:36:05,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.093150352,IVP,Cooled,3.684473684,5.843535185
0,2019/11/15 08:36:11,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.091995219,IVP,Cooled,3.947578947,6.218521357
0,2019/11/15 08:36:17,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.091758669,IVP,Cooled,4.210684211,6.468511343
0,2019/11/15 08:36:24,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.091767806,IVP,Cooled,4.473789474,6.845225573
0,2019/11/15 08:36:32,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.091768814,IVP,Cooled,4.736894737,7.359105349
0,2019/11/15 08:36:40,128,0.2,1,10,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.091766822,IVP,Cooled,5,7.734091282
0,2019/11/15 08:36:40,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83846067,IVP,Failed,0.001,0.265614986
0,2019/11/15 08:36:41,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.673943477,IVP,Partially Cooled,0.264105263,1.06246233
0,2019/11/15 08:36:43,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.97828815,IVP,Partially Cooled,0.527210526,1.444742918
0,2019/11/15 08:36:44,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.612818855,IVP,Partially Cooled,0.790315789,1.798440218
0,2019/11/15 08:36:47,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.161805053,IVP,Partially Cooled,1.053421053,2.390537739
0,2019/11/15 08:36:50,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.145814139,IVP,Partially Cooled,1.316526316,2.749895334
0,2019/11/15 08:36:53,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.224085299,IVP,Partially Cooled,1.579631579,3.093634605
0,2019/11/15 08:36:57,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.175730834,IVP,Cooled,1.842736842,3.499869108
0,2019/11/15 08:37:00,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.14480159,IVP,Cooled,2.105842105,3.827983856
0,2019/11/15 08:37:05,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.127627736,IVP,Cooled,2.368947368,4.093599558
0,2019/11/15 08:37:09,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.116113288,IVP,Cooled,2.632052632,4.45296216
0,2019/11/15 08:37:14,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.108656985,IVP,Cooled,2.895157895,4.95462513
0,2019/11/15 08:37:20,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.104091381,IVP,Cooled,3.158263158,5.334332228
0,2019/11/15 08:37:25,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.099997329,IVP,Cooled,3.421368421,5.679532766
0,2019/11/15 08:37:33,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.096175346,IVP,Cooled,3.684473684,7.39530921
0,2019/11/15 08:37:39,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.094077888,IVP,Cooled,3.947578947,6.197936296
0,2019/11/15 08:37:46,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.0932102,IVP,Cooled,4.210684211,6.656054258
0,2019/11/15 08:37:53,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.092721568,IVP,Cooled,4.473789474,7.109116316
0,2019/11/15 08:38:01,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.092399718,IVP,Cooled,4.736894737,7.530972242
0,2019/11/15 08:38:09,128,0.2,1,20,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.092180182,IVP,Cooled,5,7.955136061
0,2019/11/15 08:38:09,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83846248,IVP,Failed,0.001,0.265616417
0,2019/11/15 08:38:10,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.677678972,IVP,Partially Cooled,0.264105263,1.093708038
0,2019/11/15 08:38:12,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.98199346,IVP,Partially Cooled,0.527210526,1.454166889
0,2019/11/15 08:38:14,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.601254465,IVP,Partially Cooled,0.790315789,1.98593092
0,2019/11/15 08:38:16,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.099649333,IVP,Partially Cooled,1.053421053,2.359288931
0,2019/11/15 08:38:19,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,1.000110515,IVP,Partially Cooled,1.316526316,2.906143665
0,2019/11/15 08:38:23,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.308426831,IVP,Partially Cooled,1.579631579,3.249880314
0,2019/11/15 08:38:26,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.2434207,IVP,Partially Cooled,1.842736842,3.59361887
0,2019/11/15 08:38:30,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.201438104,IVP,Partially Cooled,2.105842105,3.999852419
0,2019/11/15 08:38:35,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.175317753,IVP,Cooled,2.368947368,4.327966452
0,2019/11/15 08:38:39,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.154852414,IVP,Cooled,2.632052632,4.577951193
0,2019/11/15 08:38:44,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.140021777,IVP,Cooled,2.895157895,4.874821186
0,2019/11/15 08:38:50,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.129059186,IVP,Cooled,3.158263158,5.171685457
0,2019/11/15 08:38:55,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.118667343,IVP,Cooled,3.421368421,5.577920675
0,2019/11/15 08:39:01,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.110417587,IVP,Cooled,3.684473684,5.921659231
0,2019/11/15 08:39:07,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.105202162,IVP,Cooled,3.947578947,6.077903509
0,2019/11/15 08:39:14,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.101815005,IVP,Cooled,4.210684211,6.452888012
0,2019/11/15 08:39:21,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.099307928,IVP,Cooled,4.473789474,6.986469746
0,2019/11/15 08:39:28,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.09741383,IVP,Cooled,4.736894737,7.374724627
0,2019/11/15 08:39:36,128,0.2,1,30,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.095976602,IVP,Cooled,5,7.671593666
0,2019/11/15 08:39:37,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83846485,IVP,Failed,0.001,0.265613317
0,2019/11/15 08:39:38,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.681371567,IVP,Partially Cooled,0.264105263,1.062461138
0,2019/11/15 08:39:39,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.986506284,IVP,Partially Cooled,0.527210526,1.632152081
0,2019/11/15 08:39:41,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.594385865,IVP,Partially Cooled,0.790315789,1.984302759
0,2019/11/15 08:39:44,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.060827765,IVP,Partially Cooled,1.053421053,2.593656063
0,2019/11/15 08:39:47,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.922213495,IVP,Partially Cooled,1.316526316,2.921769381
0,2019/11/15 08:39:51,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.375481151,IVP,Partially Cooled,1.579631579,3.304228783
0,2019/11/15 08:39:54,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.302740861,IVP,Partially Cooled,1.842736842,3.562366247
0,2019/11/15 08:39:58,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.25674032,IVP,Partially Cooled,2.105842105,3.906107426
0,2019/11/15 08:40:02,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.225586409,IVP,Partially Cooled,2.368947368,4.218595028
0,2019/11/15 08:40:07,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.19922855,IVP,Partially Cooled,2.632052632,4.546711445
0,2019/11/15 08:40:12,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.179141774,IVP,Cooled,2.895157895,5.014467001
0,2019/11/15 08:40:18,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.162987351,IVP,Cooled,3.158263158,5.234179497
0,2019/11/15 08:40:23,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.146897779,IVP,Cooled,3.421368421,5.452925444
0,2019/11/15 08:40:29,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.134233201,IVP,Cooled,3.684473684,5.999779701
0,2019/11/15 08:40:36,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.125387222,IVP,Cooled,3.947578947,6.390392065
0,2019/11/15 08:40:42,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.118832906,IVP,Cooled,4.210684211,6.694983721
0,2019/11/15 08:40:49,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.113567206,IVP,Cooled,4.473789474,6.968493938
0,2019/11/15 08:40:57,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.109299912,IVP,Cooled,4.736894737,7.452852488
0,2019/11/15 08:41:05,128,0.2,1,40,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.105844428,IVP,Cooled,5,7.937206984
0,2019/11/15 08:41:05,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83846777,IVP,Failed,0.001,0.265612841
0,2019/11/15 08:41:06,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.685015713,IVP,Partially Cooled,0.264105263,1.046834707
0,2019/11/15 08:41:08,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.991506433,IVP,Partially Cooled,0.527210526,1.610639334
0,2019/11/15 08:41:10,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.589787256,IVP,Partially Cooled,0.790315789,1.968677759
0,2019/11/15 08:41:13,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.038269744,IVP,Partially Cooled,1.053421053,2.51553297
0,2019/11/15 08:41:16,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.882997179,IVP,Partially Cooled,1.316526316,2.843647242
0,2019/11/15 08:41:19,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.430242503,IVP,Partially Cooled,1.579631579,3.20300746
0,2019/11/15 08:41:23,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.35449858,IVP,Partially Cooled,1.842736842,3.577992678
0,2019/11/15 08:41:27,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.307267599,IVP,Partially Cooled,2.105842105,4.156097651
0,2019/11/15 08:41:31,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.272754445,IVP,Partially Cooled,2.368947368,4.499834299
0,2019/11/15 08:41:36,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.242686304,IVP,Partially Cooled,2.632052632,4.906070232
0,2019/11/15 08:41:42,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.219089582,IVP,Partially Cooled,2.895157895,5.156062841
0,2019/11/15 08:41:47,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.199103455,IVP,Partially Cooled,3.158263158,5.484173536
0,2019/11/15 08:41:53,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.178760645,IVP,Cooled,3.421368421,5.796663046
0,2019/11/15 08:41:59,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.162654339,IVP,Cooled,3.684473684,6.077902794
0,2019/11/15 08:42:06,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.15079178,IVP,Cooled,3.947578947,6.343518257
0,2019/11/15 08:42:13,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.141394499,IVP,Cooled,4.210684211,6.687255144
0,2019/11/15 08:42:20,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.133511177,IVP,Cooled,4.473789474,7.030991554
0,2019/11/15 08:42:27,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.126852462,IVP,Cooled,4.736894737,7.421601772
0,2019/11/15 08:42:35,128,0.2,1,50,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.121235534,IVP,Cooled,5,7.843462467
0,2019/11/15 08:42:35,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83847123,IVP,Failed,0.001,0.265614986
0,2019/11/15 08:42:37,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.688605841,IVP,Partially Cooled,0.264105263,1.046836615
0,2019/11/15 08:42:38,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.996795932,IVP,Partially Cooled,0.527210526,1.640565157
0,2019/11/15 08:42:40,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.586352251,IVP,Partially Cooled,0.790315789,1.99992609
0,2019/11/15 08:42:43,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.026845316,IVP,Partially Cooled,1.053421053,2.582625628
0,2019/11/15 08:42:46,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.864783089,IVP,Partially Cooled,1.316526316,2.890516758
0,2019/11/15 08:42:49,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.476647598,IVP,Partially Cooled,1.579631579,3.39788866
0,2019/11/15 08:42:53,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.400392934,IVP,Partially Cooled,1.842736842,3.718612432
0,2019/11/15 08:42:57,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.352811971,IVP,Partially Cooled,2.105842105,4.046726942
0,2019/11/15 08:43:02,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.315758764,IVP,Partially Cooled,2.368947368,4.406088591
0,2019/11/15 08:43:07,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.283315681,IVP,Partially Cooled,2.632052632,4.781075239
0,2019/11/15 08:43:12,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.257287629,IVP,Partially Cooled,2.895157895,5.124810934
0,2019/11/15 08:43:17,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.234377716,IVP,Partially Cooled,3.158263158,5.312302113
0,2019/11/15 08:43:23,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.211043523,IVP,Partially Cooled,3.421368421,5.656047106
0,2019/11/15 08:43:29,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.19248314,IVP,Partially Cooled,3.684473684,5.999780416
0,2019/11/15 08:43:36,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.178319067,IVP,Cooled,3.947578947,6.327890635
0,2019/11/15 08:43:42,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.166646694,IVP,Cooled,4.210684211,6.499760151
0,2019/11/15 08:43:49,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.156592482,IVP,Cooled,4.473789474,6.843502283
0,2019/11/15 08:43:57,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.147870399,IVP,Cooled,4.736894737,7.359105587
0,2019/11/15 08:44:05,128,0.2,1,60,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.140306405,IVP,Cooled,5,7.869552612
0,2019/11/15 08:44:05,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83847521,IVP,Failed,0.001,0.339667082
0,2019/11/15 08:44:06,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.692154304,IVP,Partially Cooled,0.264105263,1.061398745
0,2019/11/15 08:44:08,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.002233304,IVP,Partially Cooled,0.527210526,1.64056468
0,2019/11/15 08:44:10,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.583591018,IVP,Partially Cooled,0.790315789,2.218666315
0,2019/11/15 08:44:13,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.022460795,IVP,Partially Cooled,1.053421053,2.515532255
0,2019/11/15 08:44:16,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.857980733,IVP,Partially Cooled,1.316526316,3.046763659
0,2019/11/15 08:44:19,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.517304879,IVP,Partially Cooled,1.579631579,3.374876022
0,2019/11/15 08:44:23,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.441804058,IVP,Partially Cooled,1.842736842,3.718615294
0,2019/11/15 08:44:27,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.393992908,IVP,Partially Cooled,2.105842105,4.062352419
0,2019/11/15 08:44:32,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.35492666,IVP,Partially Cooled,2.368947368,4.46858573
0,2019/11/15 08:44:37,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.320907267,IVP,Partially Cooled,2.632052632,4.797808409
0,2019/11/15 08:44:42,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.29308465,IVP,Partially Cooled,2.895157895,5.124810457
0,2019/11/15 08:44:47,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.267809015,IVP,Partially Cooled,3.158263158,5.406048059
0,2019/11/15 08:44:53,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.2423801,IVP,Partially Cooled,3.421368421,5.656043291
0,2019/11/15 08:44:59,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.222128125,IVP,Partially Cooled,3.684473684,5.937282085
0,2019/11/15 08:45:06,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.20622799,IVP,Partially Cooled,3.947578947,6.304400444
0,2019/11/15 08:45:12,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.192789095,IVP,Partially Cooled,4.210684211,6.68102026
0,2019/11/15 08:45:19,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.18100499,IVP,Cooled,4.473789474,7.037585735
0,2019/11/15 08:45:27,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.170599238,IVP,Cooled,4.736894737,7.296605349
0,2019/11/15 08:45:35,128,0.2,1,70,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.161404379,IVP,Cooled,5,7.765339613
0,2019/11/15 08:45:35,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,62.83847971,IVP,Failed,0.001,0.281240225
0,2019/11/15 08:45:36,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.695631669,IVP,Partially Cooled,0.264105263,1.062458277
0,2019/11/15 08:45:38,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,3.007724948,IVP,Partially Cooled,0.527210526,1.609315872
0,2019/11/15 08:45:40,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.581305971,IVP,Partially Cooled,0.790315789,2.179631472
0,2019/11/15 08:45:43,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,2.022164793,IVP,Partially Cooled,1.053421053,2.48303318
0,2019/11/15 08:45:46,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.857749691,IVP,Partially Cooled,1.316526316,3.03791213
0,2019/11/15 08:45:49,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.553889519,IVP,Partially Cooled,1.579631579,3.374876499
0,2019/11/15 08:45:53,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.479706111,IVP,Partially Cooled,1.842736842,3.84360981
0,2019/11/15 08:45:57,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.431514053,IVP,Partially Cooled,2.105842105,4.124848127
0,2019/11/15 08:46:02,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.390850505,IVP,Partially Cooled,2.368947368,4.484209299
0,2019/11/15 08:46:07,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.355740572,IVP,Partially Cooled,2.632052632,4.718575716
0,2019/11/15 08:46:12,128,0.2,1,80,60,0,0,-1,HO,Gaussian,ST,0.09159176,62.86995303,0.32648989,IVP,Partially Cooled,2.895157895,5.056836128
